id,geometry,buildstart,opening,closure,length,city_id
10011,"LINESTRING(-4.2154982 55.8362797,-4.2151019 55.8352781)",0,0,999999,114,48
10434,"LINESTRING(-2.2417316 53.4878821,-2.2412424 53.4881981,-2.2410959 53.4882606,-2.2409372 53.4883472)",0,0,999999,74,72
10435,"LINESTRING(-2.2387012 53.4848238,-2.2387622 53.4849131,-2.2388356 53.4849962,-2.2391722 53.4853041,-2.2393717 53.4854926,-2.2395725 53.4856731,-2.239634 53.4857321,-2.2396959 53.4857817,-2.2398045 53.4858388,-2.2399368 53.4858779,-2.2402283 53.4859598,-2.2403826 53.4860045,-2.2407845 53.4861141,-2.2409254 53.486167,-2.2410383 53.4862095,-2.2411106 53.4862452,-2.2411856 53.4862924,-2.2412424 53.4863422,-2.2412688 53.4863816,-2.2412902 53.4864448,-2.2413616 53.4866313,-2.2413895 53.4866988,-2.2414665 53.4867899,-2.2415383 53.4868572,-2.2416442 53.4869204,-2.2417379 53.4869749,-2.2418437 53.4870402)",0,0,999999,337,72
10012,"LINESTRING(-4.2497265 55.8391723,-4.2489674 55.8389036,-4.248851 55.8388627,-4.2481688 55.8386232,-4.2475675 55.8384143,-4.2465824 55.8380756,-4.2452478 55.8376201,-4.2447041 55.8374298,-4.2422159 55.8365687,-4.2410663 55.8361825,-4.2404714 55.8359748,-4.2394375 55.8356158,-4.2372221 55.8348459,-4.2361649 55.8344732,-4.2350112 55.8340617,-4.2341018 55.8337501,-4.2330693 55.8333806,-4.2318519 55.8329534,-4.2316277 55.8328747,-4.2306129 55.8325304,-4.2304498 55.8324752,-4.2298329 55.8322553,-4.2289745 55.8319661,-4.2283335 55.8317718,-4.2279178 55.8316513,-4.2273358 55.8314999,-4.2268986 55.8313929,-4.2263218 55.8312581,-4.2256915 55.8311225,-4.2251069 55.8310088,-4.2244793 55.8308958,-4.2238409 55.8308039,-4.223098 55.8307023,-4.2222316 55.8305908,-4.2213236 55.8304971,-4.2198672 55.8303459,-4.2191576 55.8302684,-4.2183249 55.8301772,-4.2174639 55.8301003,-4.2166283 55.8300454,-4.2159699 55.83001,-4.2153462 55.8299972,-4.2144399 55.8299954,-4.2134648 55.8299843,-4.2126675 55.829984,-4.211834 55.8299693,-4.2111645 55.829952,-4.2103673 55.8299189,-4.2097035 55.829872,-4.2091131 55.8298271,-4.2084756 55.8297673,-4.2078709 55.829702,-4.2064788 55.8295543,-4.2051238 55.8293963,-4.2035431 55.8292174,-4.2015044 55.8289974,-4.1982816 55.8286318,-4.1962165 55.8283984)",0,0,999999,3632,48
10436,"LINESTRING(-2.2413971 53.4863955,-2.2414061 53.4864447,-2.241508 53.4866261,-2.2416207 53.4868164,-2.2417449 53.4869445,-2.2418437 53.4870402,-2.2420271 53.4872033,-2.2421239 53.4872899,-2.2421992 53.4873821,-2.2421809 53.4874954,-2.2421041 53.4876031,-2.2417316 53.4878821)",0,0,999999,188,72
6100,"LINESTRING(150.927615963238 -33.924627289055,150.927287903763 -33.9250835136017,150.926885630051 -33.9255652557485,150.926433967541 -33.9260755834847,150.926098496564 -33.9264311645928,150.925339326071 -33.9273338972813,150.924651447813 -33.9280857145431,150.924025408562 -33.9287323731463,150.92364795043 -33.9291372890277,150.923387225943 -33.9294517223811,150.923247768652 -33.9296579900293,150.923156924976 -33.9297872879922,150.922671856152 -33.9305192814656,150.922200687537 -33.9313327770787,150.921673580226 -33.9323784153574,150.920953942927 -33.9338307802376,150.919987935906 -33.9357944176152,150.919414509703 -33.9369621902918,150.91886584147 -33.9380715562959,150.91810836701 -33.9395948911782,150.917174704703 -33.9414655503723,150.916239479411 -33.9433490667131,150.915827921025 -33.9441773650652,150.915525594271 -33.9447822451796,150.915374430884 -33.9450330478596,150.915256350698 -33.9452529519716,150.915131863203 -33.9454226117474,150.914995519755 -33.9456193183232,150.914823608462 -33.9458504479692,150.914675409078 -33.946034859455,150.914479606655 -33.946255145936,150.914349191194 -33.9464026744715,150.91413578405 -33.946626425584,150.913952603571 -33.9468085470057,150.913742160431 -33.9470421322073,150.913508005381 -33.9473052221318,150.913266998419 -33.9475895139017,150.913106943081 -33.9478034268272,150.912976527619 -33.9479829165666,150.912828328216 -33.9482017460225,150.912678145284 -33.9484315731465,150.91258528289 -33.9485958133976,150.912446865381 -33.9488399930012,150.912252085603 -33.9492167452123,150.912097723988 -33.9495425604526,150.912010095855 -33.9497452295074,150.911956107327 -33.9498907805325,150.911898744545 -33.9500531256175,150.911856566011 -33.950195877065,150.911832946047 -33.9502966426501,150.911751131077 -33.9506291527709,150.911735946806 -33.9508418788975,150.911705211358 -33.9511644848807,150.911706898497 -33.9513492195884,150.911713646939 -33.9516296480275,150.911740641181 -33.9519291403472,150.911779765897 -33.9522864446615,150.911791575675 -33.9523915521177,150.911815195662 -33.9527372246444,150.911823224166 -33.9529430458345,150.91181816275 -33.95313897249,150.911809426847 -33.9533492719183,150.911785806884 -33.9535200072127,150.911763874036 -33.9536739485736,150.911739580104 -33.9538058048282,150.911685591577 -33.9540451127498,150.911660284474 -33.9541584688983,150.911602921669 -33.9543236047478,150.911531694374 -33.9545342549501,150.911482767284 -33.9546434120945,150.911423717341 -33.9547819575056,150.911347067907 -33.9549491452258,150.911254275145 -33.9551296733982,150.911124104333 -33.9553810386523,150.911016127301 -33.9555531693027,150.910946954525 -33.9556623251399,150.910758082091 -33.955926493786,150.910392486032 -33.9564514976296,150.910122951688 -33.9568083862186,150.909838373262 -33.9571584433881,150.909635604282 -33.9574045715575,150.90914246271 -33.957967008369,150.908803690164 -33.9583074822375,150.908620703527 -33.9584818207472,150.908308394651 -33.9587640352578,150.908048751462 -33.958991699541,150.90718058528 -33.9597633303066,150.90632365856 -33.9605179004047,150.90545153661 -33.961288397962,150.904293341554 -33.9623118620537,150.903149599725 -33.9633206860847,150.901575674856 -33.9647126741594,150.900587813497 -33.9655938843783,150.9001967 -33.9659389)",0,0,999999,5346,111
7931,"LINESTRING(0.1528026 48.0166722,0.1528085 48.0166336,0.1528055 48.0165998,0.1527983 48.0165431,0.152754 48.0163864,0.1527354 48.0162896,0.1527394 48.0162386,0.1527454 48.0161836,0.1527644 48.0161253,0.1527898 48.0160652,0.1528321 48.0160044,0.1528846 48.0159512,0.1529415 48.0159024,0.1529963 48.0158655,0.1530637 48.0158289,0.1531375 48.0157984,0.153209 48.015774,0.1532808 48.0157545,0.1533887 48.015737,0.153604 48.0157103,0.1542309 48.0156385,0.155789 48.0154552,0.1580189 48.0151928,0.1586315 48.0151212,0.1603627 48.0149187,0.1606385 48.014887,0.1606597 48.0148856,0.1607141 48.0148834,0.1607579 48.0148823,0.1607898 48.0148845,0.1608464 48.0148884,0.1609005 48.0148942,0.1609565 48.0149038,0.1610297 48.0149208,0.1610786 48.0149354,0.1611432 48.0149601,0.1611791 48.0149743,0.1612089 48.0149883,0.161256 48.0150168,0.1613024 48.0150445,0.1613386 48.0150696,0.1613881 48.0151173,0.1614159 48.0151477,0.1614343 48.0151703,0.1614528 48.0151972,0.1614606 48.0152098,0.1614681 48.0152217,0.1614885 48.0152626,0.1615007 48.0152962,0.1615104 48.0153277,0.1615193 48.0153716,0.1615182 48.0153935,0.1615187 48.0154182,0.161514 48.0155461,0.1615131 48.0155739)",,2007,999999,795,294
7932,"LINESTRING(0.1528448 48.0167086,0.1528234 48.0167449,0.1527937 48.0167854,0.1527606 48.0168208,0.1527264 48.0168469,0.1527065 48.0168627,0.1526697 48.016885,0.1526303 48.0169044,0.1525689 48.0169286,0.1525004 48.0169482,0.1524308 48.0169612,0.1523457 48.0169717,0.1520029 48.0170108)",,2007,999999,76,294
7934,"LINESTRING(0.1939221 48.0050945,0.1940356 48.005045,0.1951337 48.0045698,0.195687 48.0043332)",,2007,999999,157,294
7933,"LINESTRING(0.1519906 48.0169805,0.1523262 48.0169399,0.1524062 48.0169306,0.1524798 48.0169188,0.1525253 48.0169067,0.1525748 48.0168904,0.1526203 48.0168706,0.1526543 48.0168503,0.1526945 48.0168228,0.1527163 48.0168056,0.1527487 48.0167766,0.1527739 48.0167477,0.1527914 48.0167154,0.1527993 48.0166876,0.1528026 48.0166722)",,2007,999999,76,294
10437,"LINESTRING(-2.2412331 53.4864488,-2.2412003 53.4863913,-2.2411517 53.4863374,-2.2411045 53.4862968,-2.241054 53.4862644,-2.2409649 53.4862299,-2.2399645 53.4859198,-2.2398025 53.4858693,-2.2396835 53.4858112,-2.2396111 53.4857617,-2.2395515 53.4857098,-2.2395058 53.4856674,-2.238803 53.4850098,-2.2387355 53.4849417,-2.2386882 53.484893,-2.2386558 53.4848406,-2.2386272 53.4847892,-2.2386177 53.4847606,-2.2385834 53.4846454,-2.2385624 53.4845844,-2.2385548 53.4845339,-2.2385548 53.4844768)",0,0,999999,297,72
10013,"LINESTRING(-4.2564592 55.8415422,-4.2557608 55.8412986,-4.2547371 55.8409431,-4.2542865 55.8407882,-4.2532699 55.8404386,-4.2529219 55.8403177,-4.2505948 55.8395094,-4.2496919 55.8391912,-4.2481755 55.838669,-4.2472933 55.8383642,-4.2465885 55.8381177,-4.2446893 55.8374678,-4.2421807 55.836598,-4.2414011 55.8363268,-4.2406099 55.8360512,-4.2399098 55.8358072,-4.2389889 55.835497,-4.2380484 55.8351655,-4.2370926 55.8348327,-4.2361409 55.8345007,-4.2343398 55.8338677,-4.233244 55.8334874,-4.2304207 55.8325046,-4.2298809 55.8323117,-4.2294781 55.8321675,-4.228985 55.832001,-4.2285658 55.8318749,-4.2278849 55.8316779,-4.2266308 55.8313665,-4.2259243 55.8312091,-4.2251993 55.8310673,-4.2243821 55.8309206,-4.2237525 55.8308302,-4.2227732 55.8307068,-4.2215571 55.8305687,-4.2203677 55.8304352,-4.2184155 55.8302303,-4.2177289 55.8301752,-4.2171093 55.8301218,-4.2165713 55.8300863,-4.2160128 55.830058,-4.2154898 55.830042,-4.2144454 55.8300357,-4.2134499 55.8300314,-4.2116006 55.830004,-4.2108583 55.8299768,-4.2103278 55.8299535,-4.2096988 55.8299081,-4.2087789 55.8298292,-4.2078241 55.8297328,-4.2070628 55.8296502,-4.2067129 55.8296122,-4.2062664 55.8295622,-4.2049648 55.8294164,-4.2039402 55.8293004,-4.2028417 55.8291762,-4.2012553 55.8289991,-4.199925 55.82885,-4.1981976 55.8286601,-4.1962497 55.8284324)",0,0,999999,4125,48
10438,"LINESTRING(-2.2407606 53.4884323,-2.2407881 53.4883177,-2.2410246 53.4881012,-2.2413774 53.4878415,-2.2418788 53.4875223,-2.2419233 53.4874533,-2.2419445 53.4874085,-2.2419379 53.4873581,-2.2419233 53.4873058,-2.2418711 53.4872417,-2.2417612 53.4871179,-2.2416085 53.486971,-2.2413453 53.4867282,-2.2413145 53.4866554,-2.2412331 53.4864488)",0,0,999999,259,72
7935,"LINESTRING(0.1956679 48.0043723,0.1951586 48.0045909,0.1940682 48.0050619,0.1939406 48.0051168)",,2007,999999,153,294
4840,"LINESTRING(151.205489622803 -33.8639378182755,151.20549138534 -33.8638764022626,151.205487255175 -33.8631679144652,151.205514410572 -33.8627972059073,151.205569235853 -33.862501289568,151.205667138171 -33.8622834164265,151.205749376122 -33.8621305797182,151.205898187629 -33.8619387204939,151.206050915228 -33.861798890608,151.206392097521 -33.8615512685445,151.206736713634 -33.8613529042655,151.206932518269 -33.8612618516476,151.207128322904 -33.8612065696563,151.207394930004 -33.8611475165505,151.207637727737 -33.8611215014712,151.207910814944 -33.8611192969346,151.208192287032 -33.8611449079928,151.208670406627 -33.8611899717173,151.212675258002 -33.8615520347044,151.213197879157 -33.861640257652,151.213667810228 -33.8617443173141,151.214078999955 -33.8618939028578,151.214293283752 -33.8619993645134,151.214422514802 -33.8621034237379,151.214551745851 -33.8622269939101,151.214657480322 -33.862357067568,151.214739718274 -33.8624838892067,151.214806291859 -33.8625977033289,151.214845452774 -33.862692006348,151.214872865415 -33.8627928129068,151.214896643934 -33.862962960308,151.214888811721 -33.863060514723,151.214873147355 -33.8632296088063,151.214857482989 -33.8633271629165,151.214832152547 -33.8634358770011,151.214794644914 -33.8635322785225,151.214748206927 -33.8636494432969,151.214703555015 -33.863711733364,151.214440191404 -33.8640153607319,151.2140808057 -33.8644367373759,151.214021865177 -33.8644960607151,151.213649503685 -33.864840669215,151.213288332908 -33.8651704271352,151.212947292311 -33.8654536101148,151.212815657134 -33.8655653548063,151.212781800195 -33.8656028388068,151.212709249663 -33.8657146213536,151.212630249917 -33.8658351052327,151.212597190217 -33.8658839899256,151.212582680111 -33.865913441534,151.212536731417 -33.866014514007,151.212487122714 -33.8661163630822,151.212478255427 -33.8661511694307,151.212449173748 -33.8663006387525,151.212391856426 -33.8666167058222,151.212176175649 -33.8679513737911,151.211833126225 -33.8700652102561,151.21175172955 -33.8705267596101)",1916,1956,999999,2089,111
7936,"LINESTRING(0.195687 48.0043332,0.1958522 48.0042614,0.1964831 48.0039898,0.1968833 48.0038132,0.1969243 48.0037908,0.1969547 48.0037726,0.1969908 48.0037492,0.1970006 48.0037409,0.1970167 48.0037272,0.1970744 48.0036716,0.1973006 48.0034359,0.1976013 48.0031226,0.1980054 48.0027017,0.1983459 48.0023472,0.1983793 48.0023069,0.1984109 48.0022601,0.1984319 48.0022058,0.1984377 48.0021852,0.1984396 48.0021651,0.19844 48.0021402,0.1984353 48.0021141,0.1984227 48.0020664,0.1984145 48.0020467,0.198396 48.0020177,0.1983536 48.0019669,0.1980777 48.0017073)",,2007,999999,383,294
6101,"LINESTRING(150.9001967 -33.9659389,150.899570476577 -33.9664914071615,150.899221228104 -33.9668013502127,150.899041164957 -33.9669615483908,150.898631788638 -33.9673145734641,150.897721172525 -33.9680670619701,150.896196922748 -33.9694043473502,150.895556009063 -33.9700464560298,150.894691880073 -33.9708079568367,150.89326958364 -33.9720617459761,150.891973567958 -33.9732075535609,150.891097469203 -33.9739905686804,150.889964805626 -33.9749980752561,150.88947939122 -33.9754220525853,150.8893007 -33.9755884)",0,0,999999,1470,111
7938,"LINESTRING(0.1976314 48.0012272,0.1977115 48.0013142,0.1977957 48.0014027,0.1980177 48.0016123,0.1980863 48.0016665)",,2007,999999,60,294
7937,"LINESTRING(0.1980863 48.0016665,0.198222 48.0017949,0.1983279 48.0018922,0.1984115 48.001977,0.1984448 48.002021,0.1984581 48.0020462,0.1984675 48.0020697,0.1984778 48.0021121,0.1984837 48.002142,0.198483 48.0021726,0.1984784 48.0021907,0.1984727 48.0022121,0.1984673 48.0022324,0.1984455 48.002279,0.1984249 48.0023083,0.1983814 48.002359,0.1980377 48.002717,0.1976362 48.0031362,0.1973349 48.0034508,0.1971116 48.003684,0.1970534 48.003742,0.1970382 48.0037533,0.1970205 48.0037674,0.1969838 48.0037922,0.1969516 48.0038128,0.1969096 48.003834,0.1963069 48.0040935,0.1958246 48.0043045,0.1956679 48.0043723)",,2007,999999,395,294
10014,"LINESTRING(-4.2144328 55.8336297,-4.2142552 55.8331829,-4.2141912 55.8329604,-4.214151 55.8327911,-4.2141232 55.8325056,-4.2141237 55.8321433,-4.2141087 55.8320515,-4.2140901 55.8319541,-4.2140595 55.8318293,-4.2140299 55.8317375,-4.2139879 55.8316212,-4.2139182 55.8314945,-4.2138329 55.8313505,-4.2137432 55.8312349,-4.2136292 55.8310989,-4.2134881 55.8309534,-4.213332 55.8308263,-4.2132279 55.8307544)",0,0,999999,335,48
7939,"LINESTRING(0.1976002 48.0012431,0.1972443 48.000841,0.1970363 48.000609,0.1963334 47.9997781,0.1958564 47.9992354,0.1953246 47.9986357,0.1949786 47.9982501,0.1947152 47.9979565,0.194529 47.9977518,0.1944343 47.9976477,0.194334 47.9975374,0.1940144 47.9971793,0.193951 47.9971082,0.1930451 47.9960873,0.1930112 47.9960491,0.1929696 47.9959975,0.1929686 47.995996,0.1929492 47.9959677,0.1929408 47.9959554,0.1929326 47.9959411,0.1929222 47.9959188,0.1929122 47.9958855,0.1929074 47.9958586,0.1929063 47.9958246,0.1929141 47.9957664,0.1929217 47.9957395,0.1929382 47.9957071,0.1929795 47.9956524,0.1930076 47.9956248,0.1930433 47.9955984,0.1931188 47.9955522,0.1931728 47.9955304,0.1932329 47.9955109,0.1934155 47.9954628,0.195003 47.9950358,0.1951298 47.9949811,0.1952117 47.9949324,0.195355 47.9948307,0.1954367 47.9947751,0.1955237 47.9947265)",,2007,999999,938,294
7942,"LINESTRING(0.1997463 48.0037459,0.199539 48.0033825,0.1993587 48.003067,0.1992951 48.0030053,0.199266 48.0029628,0.1990248 48.0024488,0.1990048 48.0024175,0.1989673 48.0023687,0.198917 48.0023135,0.1988908 48.0022883,0.1988582 48.0022659,0.1988521 48.0022627,0.1987942 48.0022139,0.1987023 48.0021361,0.1986224 48.0020722,0.1985576 48.0020214,0.1984906 48.0019741,0.198222 48.0017949,0.1980777 48.0017073)",,2014,999999,264,294
7940,"LINESTRING(0.1955375 47.9947565,0.1953852 47.9948504,0.1952154 47.9949707,0.1951423 47.9950096,0.1950309 47.995056,0.1934296 47.995488,0.1932501 47.995536,0.1931951 47.9955538,0.1931418 47.9955759,0.1930603 47.9956287,0.1930304 47.9956507,0.1930048 47.9956788,0.192976 47.995727,0.1929593 47.9957555,0.1929502 47.9957858,0.1929488 47.9958261,0.1929485 47.9958567,0.1929558 47.9958922,0.1929621 47.9959176,0.1929769 47.995944,0.1929847 47.995956,0.1930035 47.9959849,0.1930821 47.9960738,0.1939839 47.9970936,0.1940335 47.9971491,0.1943692 47.9975249,0.1944696 47.9976346,0.1945639 47.9977385,0.1947505 47.9979433,0.1950135 47.9982389,0.1953384 47.9986024,0.195875 47.9992074,0.1963622 47.9997531,0.1970609 48.0005838,0.1974249 48.0009933,0.1976314 48.0012272)",,2007,999999,931,294
7948,"LINESTRING(0.1988532 47.9937831,0.2016155 47.9930719,0.2017985 47.9930265,0.2018786 47.9930112,0.2019466 47.9929989,0.2021601 47.9929732,0.2025446 47.9929345,0.2027599 47.9929036,0.2030308 47.9928583,0.2033581 47.9927995,0.2034643 47.9927796)",,2007,999999,363,294
7945,"LINESTRING(0.1979445 47.9940247,0.1985198 47.9938706,0.1987032 47.9938204,0.1988532 47.9937831)",,2007,999999,73,294
10016,"LINESTRING(-4.2132279 55.8307544,-4.2131123 55.8306746,-4.2129417 55.8305687,-4.2127329 55.8304556,-4.2125198 55.8303673,-4.2123124 55.8302905,-4.2120858 55.8302207,-4.2118593 55.830169,-4.2115348 55.8301102,-4.211063 55.8300548)",0,0,999999,161,48
7950,"LINESTRING(0.208806 47.9866273,0.2084948 47.9872077,0.2083892 47.987394,0.2079702 47.9881614,0.2079166 47.9882512,0.2077545 47.9885448,0.2075367 47.9888848,0.2074662 47.9889847,0.2072501 47.9892718,0.2071109 47.9894499,0.2069297 47.989682,0.2067376 47.9899288,0.2062243 47.9905914,0.2055648 47.9914571,0.2055345 47.9914962,0.2054334 47.9916291,0.2051518 47.9920043)",,2007,999999,658,294
7946,"LINESTRING(0.1979597 47.99405,0.1977602 47.9941058,0.1972604 47.9942705,0.1957465 47.994676,0.195685 47.9946958,0.1956125 47.9947192,0.1955375 47.9947565)",,2007,999999,197,294
7943,"LINESTRING(0.1980777 48.0017073,0.1979856 48.0016281,0.1977788 48.0014312,0.1976813 48.0013321,0.1976002 48.0012431)",,2007,999999,63,294
7949,"LINESTRING(0.2034738 47.9928062,0.2033601 47.9928281,0.2030152 47.9928877,0.202741 47.9929355,0.2024939 47.9929678,0.2020954 47.9930077,0.2019854 47.9930199,0.2018809 47.9930378,0.2017702 47.9930611,0.201629 47.9930957,0.2011753 47.9932133,0.1994994 47.9936411,0.1988674 47.9938065)",,2007,999999,362,294
7944,"LINESTRING(0.1988674 47.9938065,0.1987184 47.9938464,0.1985363 47.9938949,0.1979597 47.99405)",,2007,999999,73,294
7941,"LINESTRING(0.1980863 48.0016665,0.1983848 48.0018615,0.1985654 48.0019857,0.1987054 48.0020952,0.1987339 48.0021196,0.198826 48.002195,0.1988895 48.002246,0.1988927 48.0022482,0.1989286 48.0022738,0.198953 48.0022974,0.1990057 48.0023552,0.1990446 48.0024057,0.199066 48.0024395,0.1992953 48.0029343,0.1993243 48.0029856,0.1993914 48.0030534,0.1995626 48.0033758,0.1997719 48.0037396)",,2014,999999,268,294
7947,"LINESTRING(0.1955237 47.9947265,0.1955996 47.9946918,0.1956573 47.994674,0.1957116 47.994657,0.1972426 47.9942453,0.197736 47.9940837,0.1979445 47.9940247)",,2007,999999,197,294
7951,"LINESTRING(0.204833 47.9923649,0.2051165 47.991992)",,2007,999999,47,294
7958,"LINESTRING(0.2093327 47.9857602,0.209455 47.9855424,0.2094981 47.9854651)",,2007,999999,35,294
7952,"LINESTRING(0.2051518 47.9920043,0.2048832 47.9923572)",,2007,999999,44,294
10017,"LINESTRING(-4.195581 55.8283522,-4.1940442 55.8281837,-4.1937111 55.8281443,-4.1927495 55.8280097,-4.1920344 55.8278951,-4.1912722 55.8277456,-4.1903816 55.827536,-4.1895028 55.8272987,-4.1889939 55.8271469,-4.1884998 55.8269907,-4.1877909 55.8267424,-4.1871006 55.8264848)",0,0,999999,576,48
7953,"LINESTRING(0.2051165 47.991992,0.2053992 47.99162,0.205495 47.9914924,0.2055286 47.9914477,0.2061855 47.9905793,0.2067019 47.9899166,0.2068979 47.9896679,0.207076 47.9894394,0.2072163 47.9892583,0.2074312 47.988974,0.2075007 47.9888752,0.2077209 47.9885319,0.2078779 47.9882421,0.2079315 47.988152,0.2083509 47.9873836,0.2084568 47.9871987,0.2087774 47.9866062,0.2088229 47.9865375,0.2089255 47.9864056,0.2090258 47.9862757,0.2090681 47.9862214,0.2091179 47.9861441,0.2091305 47.9861242,0.2091867 47.9860208,0.2093327 47.9857602)",,2007,999999,762,294
8444,"LINESTRING(6.2048264 48.699695,6.2049588 48.6997356,6.2054805 48.6998929,6.2056461 48.6999364,6.2058816 48.6999851,6.2059859 48.7000165,6.2060583 48.7000399,6.2061085 48.700091)",,2001,999999,105,318
7959,"LINESTRING(0.2097073 47.9855538,0.2096792 47.9856036,0.209558 47.9858211)",,2007,999999,32,294
7954,"LINESTRING(0.2034643 47.9927796,0.2037683 47.9927257,0.2043738 47.9926164,0.2045 47.9925878,0.2045439 47.9925741,0.2045881 47.9925569)",,2007,999999,88,294
7955,"LINESTRING(0.2045881 47.9925569,0.2046377 47.9925337,0.204705 47.9924929,0.204738 47.9924668,0.2047808 47.9924266,0.204833 47.9923649)",,2007,999999,28,294
7960,"LINESTRING(0.209558 47.9858211,0.2093891 47.9861231,0.2093546 47.9861744,0.2093328 47.986204,0.20929 47.9862414,0.2092589 47.986266,0.2091792 47.9863116,0.2090538 47.9864015,0.2090277 47.9864257)",,2007,999999,79,294
7956,"LINESTRING(0.2045715 47.9925959,0.20452 47.9926129,0.2044332 47.992633,0.2043818 47.9926423,0.2037752 47.9927516,0.2034738 47.9928062)",,2007,999999,85,294
7957,"LINESTRING(0.2048832 47.9923572,0.2048134 47.992443,0.2047525 47.9924981,0.2047036 47.9925329,0.2046321 47.9925733,0.2045715 47.9925959)",,2007,999999,36,294
8445,"LINESTRING(6.2047914 48.6997339,6.2049291 48.6997745,6.2061085 48.700091)",,2001,999999,105,318
7961,"LINESTRING(0.2090277 47.9864257,0.2089435 47.9864802,0.2089141 47.9865078,0.2088795 47.9865413,0.2088508 47.9865715,0.208806 47.9866273)",,2007,999999,28,294
8446,"LINESTRING(6.2047914 48.6997339,6.2047152 48.6997118,6.204397 48.6996185,6.2043489 48.6996059,6.2042855 48.6995889,6.2041763 48.6995562,6.2038725 48.6994865)",,2001,999999,73,318
7962,"LINESTRING(0.2105311 47.9853035,0.2104707 47.9852925,0.2103871 47.9852837,0.2103022 47.9852818,0.210245 47.9852843,0.2101893 47.9852901,0.2100936 47.985309,0.2100219 47.9853296,0.2099381 47.985363,0.2098707 47.9853982,0.209835 47.9854224,0.2098116 47.9854415,0.2097789 47.9854689,0.2097458 47.985503,0.2097073 47.9855538)",,2007,999999,74,294
8447,"LINESTRING(6.2027943 48.6991432,6.2038943 48.6994602)",,2001,999999,88,318
10018,"LINESTRING(-4.1956568 55.8284289,-4.1950609 55.8283763,-4.1946323 55.8283426,-4.1942404 55.828311,-4.193878 55.828289,-4.1936354 55.8282792,-4.1934368 55.8282741,-4.193046 55.8282743,-4.192765 55.8282772,-4.1924833 55.8282857,-4.1921511 55.8283021,-4.1918207 55.8283343,-4.1915897 55.8283585,-4.1913795 55.8283881,-4.1911385 55.8284163,-4.1908931 55.8284488,-4.1905534 55.8285002,-4.1901574 55.8285775,-4.1899255 55.8286265,-4.1896807 55.8286847,-4.1858008 55.8296534,-4.1835324 55.8302161,-4.1831861 55.8302979,-4.1829751 55.8303436,-4.1827543 55.8303876,-4.1823313 55.8304545,-4.1818744 55.830518,-4.1814676 55.8305712,-4.1808463 55.8306389,-4.1804655 55.8306757,-4.1800693 55.8307049)",0,0,999999,1028,48
7963,"LINESTRING(0.2104881 47.9852608,0.2109793 47.9853839,0.2110744 47.9854218,0.2111195 47.9854471,0.2111606 47.9854741,0.2112087 47.9855153,0.211249 47.9855662,0.2112762 47.9856214,0.2112913 47.9856834,0.2112916 47.9858626,0.211297 47.9864268,0.2112996 47.9864986,0.2113138 47.9865715,0.2113459 47.9866391,0.2113817 47.986683,0.2114321 47.9867288,0.2114777 47.9867562,0.2115397 47.9867828,0.2116172 47.9868087,0.2123737 47.9869905,0.2124736 47.9870185,0.2125515 47.9870428,0.2126383 47.9870749,0.212726 47.9871108,0.2128412 47.9871676,0.2129626 47.9872386,0.213087 47.9873245,0.2148349 47.9886629,0.2151963 47.9889214,0.2152432 47.9889541,0.215361 47.9890363,0.2154784 47.9891122,0.215528 47.9891393,0.2155541 47.9891542,0.215929 47.9893309,0.2163645 47.9895328,0.2166872 47.9896782,0.2167915 47.9897238,0.2169613 47.9897743,0.2172243 47.9898517,0.2177876 47.9899949,0.2181471 47.9900828,0.218251 47.9901042,0.2184918 47.9901539,0.218913 47.990234,0.2192067 47.9902811,0.2196011 47.9903377,0.219942 47.9903777,0.2203858 47.9904217,0.2208499 47.9904534,0.2213429 47.9904807,0.2216484 47.9904956,0.2218213 47.9905034,0.2223783 47.990498,0.2233252 47.990516,0.2234051 47.9905139,0.2235077 47.990507,0.2236243 47.9904931,0.2237251 47.9904843,0.2237659 47.9904793,0.2239227 47.99046,0.2240483 47.9904439,0.2241079 47.990437,0.2249078 47.9903443,0.2251829 47.9903179,0.2253475 47.990317,0.2255795 47.9903263,0.2258218 47.9903555,0.2268699 47.9905599,0.2272451 47.9906419,0.2273467 47.9906687,0.2287676 47.9910439,0.2288703 47.9910663,0.2289426 47.9910786,0.2290288 47.9910833,0.2291263 47.9910802,0.2292016 47.991074,0.2292866 47.9910628,0.2295331 47.9910304,0.230139 47.9909489,0.2315369 47.9907608,0.2317214 47.9907441,0.23188 47.9907377,0.2321296 47.9907513,0.2322547 47.9907649,0.2323109 47.9907751,0.2324386 47.9908038,0.2325534 47.9908296,0.232673 47.9908695,0.2327926 47.990911,0.2329082 47.9909656,0.2330257 47.9910299,0.2344698 47.9918969,0.2356242 47.9925895,0.2357579 47.9927037,0.2358213 47.9928096,0.235853 47.9929118,0.2358509 47.9929849,0.2358406 47.9930339,0.2358118 47.9930921,0.2357737 47.9931643,0.2356866 47.9932419,0.2345949 47.9942087,0.2343996 47.9943577,0.2342374 47.9944647,0.2340288 47.9946483,0.2339493 47.9947186)",,2007,999999,2530,294
10021,"LINESTRING(-4.1962497 55.8284324,-4.195581 55.8283522)",0,0,999999,43,48
7964,"LINESTRING(0.2099715 47.9847021,0.2099322 47.9847749,0.2098703 47.9848852,0.2097966 47.9850199)",,2007,999999,38,294
10019,"LINESTRING(-4.1955586 55.8283197,-4.1962165 55.8283984)",0,0,999999,42,48
